model_1,model_2,kl_div,agreement
models/captioning/downsample-n-1.5/5/captioning_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.2813369140625,0.6738870739936829
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-0.5/1/captioning_none_e20.pt,9.7114833984375,0.6932173371315002
models/captioning/downsample-n-0.5/1/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,9.193623046875,0.6932173371315002
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/5/captioning_none_e20.pt,7.88623974609375,0.7007278800010681
models/captioning/downsample-n-none/5/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,7.69457275390625,0.7007278800010681
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-1.5/2/captioning_none_e20.pt,12.539384765625,0.6582522988319397
models/captioning/downsample-n-1.5/2/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.2640048828125,0.6582522988319397
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-1.0/1/captioning_none_e10.pt,12.896875,0.6446036696434021
models/captioning/downsample-n-1.0/1/captioning_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.3505732421875,0.6446036696434021
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-1.5/2/captioning_none_e10.pt,13.488193359375,0.6529080867767334
models/captioning/downsample-n-1.5/2/captioning_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.8090302734375,0.6529080867767334
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/5/captioning_none_e5.pt,9.9137529296875,0.6860927939414978
models/captioning/downsample-n-none/5/captioning_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,8.8694599609375,0.6860927939414978
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/1/captioning_none_e25.pt,7.8278662109375,0.7165842056274414
models/captioning/downsample-n-none/1/captioning_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,7.860677734375,0.7165842056274414
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/1/captioning_none_e20.pt,7.63427099609375,0.7155368328094482
models/captioning/downsample-n-none/1/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,7.43946044921875,0.7155368328094482
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-0.5/5/captioning_none_e5.pt,13.24353515625,0.6533234715461731
models/captioning/downsample-n-0.5/5/captioning_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.6102373046875,0.6533234715461731
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/2/captioning_none_e20.pt,8.034642578125,0.7123770713806152
models/captioning/downsample-n-none/2/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,7.7905947265625,0.7123770713806152
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-0.5/5/captioning_none_e25.pt,9.1455322265625,0.6922508478164673
models/captioning/downsample-n-0.5/5/captioning_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,8.9947412109375,0.6922508478164673
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/4/captioning_none_e10.pt,8.51212890625,0.7014670968055725
models/captioning/downsample-n-none/4/captioning_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,8.01523046875,0.7014670968055725
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e10.pt,7.1521455078125,0.7066749930381775
models/captioning/downsample-n-none/3/captioning_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,6.5435576171875,0.7066749930381775
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-0.5/2/captioning_none_e25.pt,9.224751953125,0.695189893245697
models/captioning/downsample-n-0.5/2/captioning_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,9.2726005859375,0.695189893245697
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-0.5/3/captioning_none_e25.pt,9.638931640625,0.6970661878585815
models/captioning/downsample-n-0.5/3/captioning_none_e25.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,9.4775146484375,0.6970661878585815
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-none/5/captioning_none_e10.pt,8.479697265625,0.7079258561134338
models/captioning/downsample-n-none/5/captioning_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,7.77686572265625,0.7079258561134338
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/captioning/downsample-n-0.5/3/captioning_none_e20.pt,9.856634765625,0.6872512102127075
models/captioning/downsample-n-0.5/3/captioning_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,9.50888671875,0.6872512102127075
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-none/1/paraphrase_none_e5.pt,13.00828125,0.6471257209777832
models/paraphrase/downsample-n-none/1/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.2564501953125,0.6471257209777832
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/4/paraphrase_none_e10.pt,12.537072265625,0.6546705365180969
models/paraphrase/downsample-n-1.5/4/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.59144921875,0.6546705365180969
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/1/paraphrase_none_e5.pt,14.1940078125,0.6378781199455261
models/paraphrase/downsample-n-1.0/1/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.9286181640625,0.6378781199455261
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-none/4/paraphrase_none_e5.pt,13.277587890625,0.6414236426353455
models/paraphrase/downsample-n-none/4/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.1647783203125,0.6414236426353455
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-0.5/5/paraphrase_none_e5.pt,13.143806640625,0.6477912068367004
models/paraphrase/downsample-n-0.5/5/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.387455078125,0.6477912068367004
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-none/2/paraphrase_none_e5.pt,12.8614599609375,0.645476758480072
models/paraphrase/downsample-n-none/2/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.050658203125,0.645476758480072
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-0.5/3/paraphrase_none_e5.pt,13.19022265625,0.652339518070221
models/paraphrase/downsample-n-0.5/3/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.35680078125,0.652339518070221
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/4/paraphrase_none_e20.pt,19.007017578125,0.6290295124053955
models/paraphrase/downsample-n-1.5/4/paraphrase_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,14.64425,0.6290295124053955
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/1/paraphrase_none_e10.pt,12.563076171875,0.6566781997680664
models/paraphrase/downsample-n-1.5/1/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.4851240234375,0.6566781997680664
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-none/3/paraphrase_none_e5.pt,13.0750009765625,0.6486809253692627
models/paraphrase/downsample-n-none/3/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.254087890625,0.6486809253692627
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/1/paraphrase_none_e5.pt,14.8440615234375,0.6336706876754761
models/paraphrase/downsample-n-1.5/1/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,13.196994140625,0.6336706876754761
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/4/paraphrase_none_e10.pt,12.2476552734375,0.6628382802009583
models/paraphrase/downsample-n-1.0/4/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.407716796875,0.6628382802009583
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-0.5/4/paraphrase_none_e5.pt,13.565681640625,0.636875331401825
models/paraphrase/downsample-n-0.5/4/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.6084921875,0.636875331401825
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/5/paraphrase_none_e5.pt,15.400486328125,0.6297686100006104
models/paraphrase/downsample-n-1.5/5/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,13.4611171875,0.6297686100006104
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/4/paraphrase_none_e5.pt,13.1016552734375,0.6507079005241394
models/paraphrase/downsample-n-1.0/4/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.1364658203125,0.6507079005241394
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/2/paraphrase_none_e10.pt,12.64831640625,0.6432998180389404
models/paraphrase/downsample-n-1.5/2/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.53275,0.6432998180389404
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/3/paraphrase_none_e10.pt,12.0468369140625,0.6641650795936584
models/paraphrase/downsample-n-1.0/3/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.2480458984375,0.6641650795936584
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/5/paraphrase_none_e5.pt,14.0205419921875,0.6343169212341309
models/paraphrase/downsample-n-1.0/5/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.6321044921875,0.6343169212341309
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/5/paraphrase_none_e20.pt,11.1686767578125,0.6771863698959351
models/paraphrase/downsample-n-1.5/5/paraphrase_none_e20.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.033982421875,0.6771863698959351
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/5/paraphrase_none_e10.pt,12.240654296875,0.6582120060920715
models/paraphrase/downsample-n-1.5/5/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.6231591796875,0.6582120060920715
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.0/1/paraphrase_none_e10.pt,12.2523388671875,0.6601284742355347
models/paraphrase/downsample-n-1.0/1/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.649474609375,0.6601284742355347
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-0.5/1/paraphrase_none_e5.pt,14.506185546875,0.6266560554504395
models/paraphrase/downsample-n-0.5/1/paraphrase_none_e5.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,12.927359375,0.6266560554504395
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-1.5/3/paraphrase_none_e10.pt,12.036349609375,0.664202868938446
models/paraphrase/downsample-n-1.5/3/paraphrase_none_e10.pt,models/captioning/downsample-n-none/3/captioning_none_e20.pt,11.381806640625,0.664202868938446
models/captioning/downsample-n-none/3/captioning_none_e20.pt,models/paraphrase/downsample-n-0.5/2/paraphrase_none_e5.pt,13.2919619140625,0.6468982696533203
